searched_zipcode,searched_category,searched_lat,searched_lng,Restaurant_Name,restaurant_id,loc_number,City,Address,Postcode,Latitude,Longitude,cuisines,offers,delivery_fee_raw,delivery_fee,delivery_time_raw,delivery_time,service_fee_raw,service_fee,distance,review_count,review_rating,RunDate,
G1 4DA,Glasgow,55.85776345,-4.255929794,Mexita Calton,11914,138333,Glasgow,FirstLine186 London Road,G40 1PB,55.853775,,MexicanItalianHalalCollect stamps,,,2.5,40-55,47.5,,10,0.7,275,5.08,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Super Cook Chinese,11915,119714,Glasgow,FirstLine31 Dalmarnock Road,G40 4LA,55.848658,,ChineseNoodles,,,3,45-60,52.5,,12,1.3,129,4.46,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Original India All in One,11916,152174,Glasgow,FirstLine12 Marne Street,G31 2TD,55.862908,,IndianPizzaHalal,20% off when you spend £20,,0,35-50,42.5,,5,1.7,159,5.01,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Munch Kings,11917,157757,Glasgow,FirstLine15 Paisley Road West,G51 1LF,55.853538,,BurgersPizzaCollect stamps,,,2.49,30-45,37.5,,0,1,86,5.24,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Marcos Fish Bar,11918,154882,Glasgow,FirstLine116 Maryhill Road,G20 7QS,55.873876,,Fish & ChipsPizza,,,3,35-50,42.5,,7,1.2,53,5.14,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Bay Leaf Premium,11919,149258,Glasgow,FirstLine6 Balmore Road,G22 6RN,55.884207,,IndianCurry,,,3,35-50,42.5,,0,1.8,135,5.34,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Punjabi Express,11920,75643,Glasgow,FirstLine115 Main Street,G40 1QD,55.8458,,IndianCurry,,,2.5,35-50,42.5,,0,1.4,296,4.8,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Q-X Queens Cross Fast Food,11921,85759,Glasgow,FirstLine541 Maryhill Road,G20 7UJ,55.880412,,CurryIndian,,,3,35-50,42.5,,0,1.7,308,5.33,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Limos Peri Peri Grilled Chicken,11922,167934,Glasgow,FirstLine223 Paisley Road West,G51 1NE,55.852184,,Peri PeriChickenCollect stamps,10% off when you spend £20 before 23:00,,0,35-50,42.5,,10,1.3,33,4.12,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,New Gandhi Restaurant,11923,60008,Glasgow,FirstLine441 Victoria Road,G42 8RW,55.836003,,IndianVegan,,,0,40-55,47.5,,11,1.5,1893,5.16,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,New Golden Bell,11924,3367,Glasgow,FirstLine1204 Argyle Street,G3 8TJ,55.866189,,ChineseVegan,,,4.5,25-40,32.5,,0,1.4,1566,5.09,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Village Curry House,11925,40001,Glasgow,FirstLine129 Nelson Street,G5 8DZ,55.852918,,IndianPizza,,,2.5,40-55,47.5,,4.95,0.4,1194,4.58,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,TOFU ASIAN FUSION PARTICK,11926,104275,Glasgow,FirstLine184 Dumbarton Road,G11 6UN,55.870947,,ChineseAsian,,,2.49,25-40,32.5,,0,2,621,5.41,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,"Tartan Fish, Chips & Pizza",11927,31512,Glasgow,FirstLine352 Paisley Road West,G51 1BG,55.85196,,Fish & ChipsPizza,20% off when you spend £20,,0,50-65,57.5,,0,1.6,1764,4.49,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Buck's Bar - West Regent Street,11928,166741,Glasgow,FirstLine111 West Regent Street,G2 2RU,55.86349,,AmericanChicken,,,2.49,30-45,37.5,,0,0.4,20,5.02,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Mian Shamy,11929,26707,Glasgow,FirstLine291 St Georges Road,G3 6JQ,55.871752,,IndianPizzaHalal,,,3,35-50,42.5,,6,1.1,1129,5.05,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Thundercat Pub & Diner,11930,166169,Glasgow,FirstLine86 Miller Street,G1 1DT,55.859514,,AmericanChicken,,,2.49,35-50,42.5,,0,0.2,30,4.74,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Spicy Grill,11931,29698,Glasgow,FirstLine20 Byres Road,G11 5JY,55.870674,,IndianPizzaHalal,,,2,35-50,42.5,,10,1.9,620,5.21,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Chilli Cottage,11932,86850,Glasgow,FirstLine404 Paisley Road West,G51 1BE,55.85178,,KebabPizzaCollect stamps,10% off when you spend £20,,2.49,25-40,32.5,,0,1.7,1168,5.31,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,G's Fish & Chips,11933,28393,Glasgow,FirstLine132 Nelson Street,G5 8EJ,55.853522,,Fish & ChipsBurgersHalalCollect stamps,,,2.49,30-45,37.5,,0,0.4,2496,4.93,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Bantawala (Masala Twist West End),11934,110361,Glasgow,FirstLine192-194 Byres Road,G12 8SN,55.874766,,IndianCurryHalal,,,3,30-45,37.5,,10,1.9,468,5.56,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Kings Sauchiehall Street,11935,171198,Glasgow,FirstLine325 Sauchiehall Street,G2 3HW,55.865548,,KebabPizzaHalal,,,2.49,25-40,32.5,,0,0.6,14,5.02,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Home Style Authentic Indian Cuisine,11936,41239,Glasgow,FirstLine470 Paisley Road,G5 8RE,55.85388,,IndianKebabHalalCollect stamps,,,0,45-60,52.5,,10,0.9,3098,5.35,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Bantaba Afro Caribbean Restaurant,11937,127419,Glasgow,FirstLine507 London Road,G40 1NQ,55.850288,,CaribbeanAfricanCollect stamps,,,2.49,35-50,42.5,,0,1.1,250,5.61,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,HI TEA,11059,115939,Glasgow,FirstLine356 Sauchiehall Street,G2 3JD,55.866142,,DessertsBubble Tea,,,2.49,30-45,37.5,,0,0.7,184,5.51,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,HAJAR'S Shawarma,11938,157670,Glasgow,FirstLine450 Sauchiehall Street,G2 3JD,55.866052,,LebaneseMiddle EasternCollect stamps,20% off when you spend £15,,2.49,25-40,32.5,,0,0.7,98,5.38,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Lamora Pizzeria,11939,115622,Glasgow,FirstLine563 Sauchiehall Street,G3 7PQ,55.866103,,PizzaItalian,,,2.49,30-45,37.5,,0,0.9,199,5.32,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Dr. Noodles,11940,162531,Glasgow,FirstLine80 West Nile Street,G1 2QH,55.862324,,NoodlesAsian,,,2.49,20-35,27.5,,0,0.3,44,4.64,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Spice Routes,11941,98771,Glasgow,FirstLine955 Duke Street,G31 1LZ,55.857963,,IndianItalianHalal,10% off when you spend £20 before 23:59,,3,25-40,32.5,,10,2,575,4.72,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Buck's Bar - Trongate,11942,166744,Glasgow,FirstLine96 Trongate,G1 5EP,55.85736,,AmericanChicken,,,2.49,30-45,37.5,,0,0.4,17,5.22,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Rice Bowl,7618,109721,Glasgow,FirstLine66 McNeil Street,G5 0NH,55.846818,,ChineseOriental,,,2.49,25-40,32.5,,0,1,634,4.74,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Gourmet House Chinese,11943,37813,Glasgow,FirstLine416 Cathcart Road,G42 7BZ,55.83845,,ChineseOrientalHalal,,,4,50-65,57.5,,5,1.3,1144,4.91,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Al Sultan,11944,104745,Glasgow,FirstLine61 Bridge Street,G5 9JB,55.853567,,MediterraneanMiddle EasternHalal,,,2.49,25-40,32.5,,0,0.3,152,5.22,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Balti Club,11945,1433,Glasgow,FirstLine66 Woodlands Road,G3 6HA,55.868675,,IndianCurryHalalCollect stamps,,,3,35-50,42.5,,0,1,1809,4.54,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Ashoka Ashton Lane,11946,89813,Glasgow,FirstLine19 Ashton Lane,G12 8SJ,55.874964,,IndianCurry,,,2.5,25-40,32.5,,10,1.9,517,5.15,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Little Curry House,11947,45676,Glasgow,FirstLine41 Byres Road,G11 5RG,55.871377,,IndianCurryHalal,,,3,35-50,42.5,,15,1.9,922,5.51,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Viva Brazil,11948,117688,Glasgow,FirstLine87-91 Bothwell Street,G2 6TS,55.861213,,Brazilian foodSteak,,,2.49,30-45,37.5,,0,0.3,6,4.61,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Steak & Cherry,11949,81138,Glasgow,FirstLine516 Sauchiehall Street,G2 3LW,55.866289,,AmericanBreakfast,,,3.5,35-50,42.5,,10,0.8,99,4.59,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,KATSU,11950,144627,Glasgow,FirstLine53 West Nile Street,G1 2QB,55.862486,,JapaneseSushiCollect stamps,20% off when you spend £30,,3,50-65,57.5,,15,0.3,92,4.76,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Spaghetteria Glasgow,11951,121544,Glasgow,FirstLine62 Trongate,G1 5EP,55.857157,,ItalianPasta,20% off your order today before 21:30,,2,15-30,22.5,,0,0.4,93,4.88,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Hanami,11952,115531,Glasgow,FirstLine1185 Argyle Street,G3 8TQ,55.864031,,JapaneseSushiCollect stamps,,,0,35-50,42.5,,0,1.1,92,4.87,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Crumble,11953,165027,Glasgow,FirstLine670a Pollokshaws Road,G41 2QE,55.837516,,DessertsCaf\u00e9,20% off when you spend £15,,2.49,25-40,32.5,,0,1.5,29,5.13,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Alanya Grill,11954,148784,Glasgow,FirstLine585 Gallowgate,G40 2PE,55.855039,,IndianTurkish,,,2.49,20-35,27.5,,0,1.3,111,5.57,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Bella Italia Pizza & Pasta - Glasgow Sauchiehall,11955,166090,Glasgow,FirstLine47 Sauchiehall Street,G2 3AT,55.864227,,ItalianPasta,,,2.49,25-40,32.5,,0,0.4,10,3.77,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Chicken Cottage - Glasgow,11956,115318,Glasgow,FirstLine366 Victoria Road,G42 8YW,55.837474,,ChickenPeri Peri,,,2.49,25-40,32.5,,0,1.4,271,4.71,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Burger Dudes - Grand Central Glasgow,11957,162751,Glasgow,FirstLine40-48 Union Street,G1 3QX,55.858972,,BurgersPub Food,,,2.49,25-40,32.5,,0,0.1,11,3.85,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,BiBimBap West,11958,105364,Glasgow,FirstLine2 Partick Bridge Street,G11 6PL,55.869856,,KoreanAsianCollect stamps,,,4,50-65,57.5,,10,1.9,464,5.06,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Loop & Scoop - Great Western Road,11959,128739,Glasgow,FirstLine665 Great Western Road,G12 8RE,55.876972,,DessertsIce Cream,,,2.49,30-45,37.5,,0,1.8,219,4.86,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Mexita West End,11960,147411,Glasgow,FirstLine14 North Park Street,G20 7AB,55.880654,,ItalianMexicanCollect stamps,,,2.49,25-40,32.5,,0,1.7,143,5.42,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Pinsa Pizza by Bella Italia - Glasgow Sauchiehall,11961,166522,Glasgow,FirstLine47 Sauchiehall Street,G2 3AT,55.864289,,PizzaItalian,,,2.49,25-40,32.5,,0,0.4,5,5.2,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Chilli Flames - Glasgow,11962,171105,Glasgow,FirstLine121 Great Western Road,G4 9AH,55.871625,,ChickenWraps,,,2.95,35-50,42.5,,5,1.1,2,5,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Syrian Pie,11963,89686,Glasgow,FirstLine211 Wallace Street,G5 8NT,55.852533,,PizzaVegetarianHalalCollect stamps,,,2.49,30-45,37.5,,0,0.6,252,5.26,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Sholeh,11964,50581,Glasgow,FirstLine146-148 Nelson Street,G5 8EJ,55.853522,,PersianGrillHalal,,,3.5,35-50,42.5,,10,0.4,486,5.29,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Karahi Palace,11965,10503,Glasgow,FirstLine51-53 Nelson Street,G5 8DZ,55.852953,,IndianPizza,,,2,35-50,42.5,,8,0.4,624,4.79,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Veggie Delights,11966,152315,Glasgow,FirstLine356 Allison Street,G42 8HN,55.835062,,VegetarianIndian,,,2.49,25-40,32.5,,0,1.6,59,5.51,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Sushi Katsu,11967,120977,Glasgow,FirstLine10-12 Albert Drive,G41 2PE,55.841091,,JapaneseVeganCollect stamps,20% off when you spend £40,,0,35-50,42.5,,0,1.2,212,5.48,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Buongiorno,11968,105552,Glasgow,FirstLine1010-1012 Pollokshaws Road,G41 2HG,55.831843,,ItalianPizza,,,2.49,25-40,32.5,,0,2,400,5.43,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,HI TEA,11059,157147,Glasgow,FirstLine23 Stockwell Street,G1 4RZ,55.857005,,DessertsBubble TeaCollect stamps,,,2.49,30-45,37.5,,0,0.3,19,4.68,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Raunak Raseeli India,11969,136764,Glasgow,FirstLine10 Clarendon Street,G20 7QD,55.872599,,IndianPizzaCollect stamps,,,2.49,30-45,37.5,,0,1.1,311,5.55,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Shahin Takeaway,11970,155561,Glasgow,FirstLine205 Main Street,G40 1QH,55.843848,,KebabTurkish,10% off your order today,,3,25-40,32.5,,0,1.5,42,5.09,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Tarbush,11971,160326,Glasgow,FirstLine55 Kingston Street,G5 8BJ,55.854015,,LebaneseKebabHalalCollect stamps,10% off when you spend £10,,2.5,25-40,32.5,,10,0.3,60,4.48,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Chaiiwala - Glasgow Quay,11972,160672,Glasgow,FirstLineUnit D2 3a Springfield Quay Paisley Road,G5 8NP,55.855264,,BreakfastIndian,,,2.49,30-45,37.5,,0,0.8,21,4.63,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Halloumi,11852,90434,Glasgow,FirstLine697 Pollokshaws Road,G41 2AB,55.836598,,GreekKebab,,,4,45-60,52.5,,10,1.6,426,4.51,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Khyber Pass Restaurant,7864,167480,Glasgow,FirstLine221 Saint Andrews Road,G41 1PD,55.845694,,KebabPizza,,,5,35-50,42.5,,0,1.1,4,3.67,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Deesserts,11973,105721,Glasgow,FirstLine287 Sauchiehall Street,G2 3HQ,55.865285,,DessertsMilkshakes,,,2.49,25-40,32.5,,0,0.6,92,4.97,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Deira Lahore,11974,81586,Glasgow,FirstLine631 Cathcart Road,G42 8AE,55.834664,,IndianCurryHalal,,,2.49,35-50,42.5,,0,1.6,104,4.81,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Curries by Bake N Flake,11975,156762,Glasgow,FirstLine301 Great Western Road,G4 9HR,55.873198,,CurryBurgers,,,2.49,25-40,32.5,,0,1.3,5,4.07,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Chapter IV,11976,87834,Glasgow,"FirstLineUNIT 2, Springfield Quay",G5 8NP,55.855112,,CaribbeanItalianHalalCollect stamps,,,4.5,30-45,37.5,,15,0.7,643,4.44,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Racetrack,11977,169356,Glasgow,FirstLine723 London Road,G40 3AS,55.849416,,Hot DogsDrinks,,,2.49,25-40,32.5,,0,1.4,1,5,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,American BBQ & Burger Company,11978,66266,Glasgow,FirstLine114 Queen Margret Drive,G20 8NZ,55.880505,,AmericanBurgers,,,3,35-50,42.5,,9,1.9,588,4.36,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Cookiez n Creamz,11979,85083,Glasgow,FirstLine33 Nelson Street,G5 8DZ,55.85291,,DessertsIce CreamHalalCollect stamps,,,2.49,30-45,37.5,,0,0.4,356,5.19,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,The Burger Cartel,11980,139092,Glasgow,FirstLine380 Byres Road,G12 8AR,55.87733,,BurgersAmerican,,,2.49,25-40,32.5,,0,1.9,38,4.5,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Ichiban Noodle Bar,11981,115764,Glasgow,FirstLine50 Queen Street,G1 3DS,55.859154,,JapaneseNoodles,,,2.49,30-45,37.5,,0,0.2,55,5.13,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Sichuan House,11982,115380,Glasgow,FirstLine349 Sauchiehall Street,G2 3HW,55.865473,,ChineseOriental,,,2.49,25-40,32.5,,0,0.6,223,4.76,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Shish Mahal Restaurant,11983,111442,Glasgow,FirstLine60 - 68 Park Road,G4 9JF,55.873062,,IndianPakistaniHalal,,,2.49,30-45,37.5,,0,1.4,196,5.02,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Steak Cattle & Roll,11984,87843,Glasgow,FirstLine17 Bell Street,G1 1NU,55.858541,,BurgersVeganCollect stamps,20% off when you spend £20,,2.49,30-45,37.5,,0,0.4,285,4.95,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Danny Singh's,11985,84075,Glasgow,FirstLine441a Victoria Road,G42 8RW,55.835843,,IndianPizzaCollect stamps,,,0,40-55,47.5,,22,1.6,191,5.09,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Anaya’s German Doner,11986,158562,Glasgow,FirstLine646 Cathcart Road,G42 8AA,55.834456,,KebabWrapsHalal,,,2.49,25-40,32.5,,0,1.6,44,5.18,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Thai Siam,11987,115289,Glasgow,FirstLine1191-1193 Argyle Street,G3 8TQ,55.865325,,ThaiChinese,,,3,40-55,47.5,,10,1.3,452,5.37,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Sportsterz Merchant City,11988,166343,Glasgow,FirstLine20-24 Glassford Street,G1 1UP,55.859053,,AmericanBurgers,,,2.49,25-40,32.5,,0,0.3,11,4.45,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Esushi Japanese Cuisine,11989,131536,Glasgow,FirstLine130 Byres Road,G12 8TD,55.8736,,SushiJapanese,,,2.49,25-40,32.5,,0,1.9,237,5.28,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Tony Macaroni Glasgow,11990,127078,Glasgow,FirstLine133 West George Street,G2 2JJ,55.862223,,ItalianPizzaCollect stamps,,,2.49,25-40,32.5,,0,0.3,36,3.14,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Chunky Chicken,11991,81250,Glasgow,FirstLine532 Sauchiehall Street,G2 3LX,55.866406,,ChickenPizzaHalalCollect stamps,,,2.49,30-45,37.5,,0,0.8,1596,3.41,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Charcoals - Indian Restaurant,11992,168314,Glasgow,"FirstLineUnit 2A, 74 Trongate",G1 5EP,55.857183,,IndianCurry,,,5.5,35-50,42.5,,14,0.4,1,1,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Q Wok,11993,163960,Glasgow,FirstLine5 Paisley Road West,G51 1LF,55.853485,,ChineseAsianCollect stamps,,,3.5,25-40,32.5,,5,1,22,5.38,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Paratha Box,11994,130560,Glasgow,FirstLine491 Aikenhead Rd,G42 0PW,55.833948,,FusionContinentalCollect stamps,,,2.49,30-45,37.5,,0,1.7,62,5.1,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Curry Cottage,7519,158158,Glasgow,FirstLine91 Cambridge Street,G3 6RU,55.866817,,IndianCurryCollect stamps,10% off when you spend £15,,2.49,25-40,32.5,,0,0.6,17,5.1,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Kashmir Grill Peri Peri,11995,122184,Glasgow,FirstLine666 Eglinton Street,G5 9RP,55.843303,,Peri PeriChickenHalal,,,2.49,35-50,42.5,,0,1,82,4.73,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Coco di Mama Kitchen - Glasgow Princes Sq,11996,149134,Glasgow,"FirstLineUnit B Level 2, 48 Buchanan Street",G1 3JN,55.859197,,ItalianPasta,,,2.49,20-35,27.5,,0,0.1,25,3.37,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Steak Cattle & Roll,11984,88068,Glasgow,FirstLine396 Sauchiehall Street,G2 3JD,55.865926,,BurgersVegetarian,,,2.49,30-45,37.5,,0,0.7,172,5,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,The Kent Fish and Chip Bar,11997,98741,Glasgow,FirstLine218 Kent Road,G3 7HE,55.864069,,Fish & ChipsVegan,10% off when you spend £20,,2.49,25-40,32.5,,0,1.1,167,5.03,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,BBQ. WRAP. SALAD,11998,119989,Glasgow,FirstLine17 Hyndland Street,G11 5QE,55.871071,,BBQKebabHalal,,,2.49,25-40,32.5,,0,2,161,5.23,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Saffron By Paradise,11999,61497,Glasgow,FirstLine411-413 Great Western Road,G4 9JA,55.874221,,PersianGrill,,,2.49,25-40,32.5,,0,1.4,389,5.52,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Caspian Kebabs,12000,112633,Glasgow,FirstLine488 Sauchiehall Street,G2 3LW,55.866318,,KebabPizza,,,2.49,30-45,37.5,,0,0.8,46,4.49,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Ristorante Pieno,12001,123810,Glasgow,FirstLine311-313 Hope Street,G2 3PT,55.866369,,ItalianPizza,,,2.49,30-45,37.5,,0,0.6,34,5.25,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Oaka Supercity - George Street,12002,135462,Glasgow,FirstLine130 George Street,G1 1RF,55.861098,,ChineseNoodlesCollect stamps,15% off when you spend £20,,2.49,25-40,32.5,,0,0.5,100,5.46,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Beirutstar Restaurant,12003,72256,Glasgow,FirstLine450 Paisley Road West,G51 1PX,55.851507,,LebaneseGrillHalal,,,2.49,30-45,37.5,,0,1.7,479,5.41,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,The Dhabba,12004,129067,Glasgow,FirstLine44 Candleriggs,G1 1LD,55.858161,,IndianCurry,,,2.49,25-40,32.5,,0,0.4,28,4.73,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Oaka Supercity - Kelvinhaugh Street,12005,132039,Glasgow,FirstLine145 Kelvinhaugh Street,G3 8PX,55.86416,,ChineseNoodles,,,2.49,25-40,32.5,,0,1.5,95,5.36,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Wagah Grill House,12006,79427,Glasgow,FirstLine58 Howard Street,G1 4EE,55.856535,,IndianGrillHalalCollect stamps,10% off when you spend £15,,2.49,20-35,27.5,,0,0.1,99,5.02,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Charcoals 2 Go,12007,168415,Glasgow,"FirstLineUnit 2A, 74 Trongate",G1 5EP,55.857183,,KebabPizzaLow Delivery Fee,,,0,35-50,42.5,,10,0.4,3,1.56,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,The Italian Kitchen,12008,115933,Glasgow,FirstLine64 Ingram Street,G1 1EX,55.859476,,Italian,,,2.49,25-40,32.5,,0,0.5,63,5.49,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,La Fiorentina,12009,105994,Glasgow,"FirstLine2 Angel Building, 2 Paisley Road West",G51 1LE,55.853784,"West""",ItalianPizza,,,2.49,35-50,42.5,,0,0.9,115,5.32,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Cafe Coco,12010,88589,Glasgow,FirstLine10 Albert Drive,G41 2PE,55.841091,,DessertsFish & ChipsHalalCollect stamps,20% off when you spend £25,,3.99,35-50,42.5,,0,1.2,315,5.54,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Pomo,12011,151198,Glasgow,FirstLine335 Paisley Road West,G51 1LU,55.851836,,Italian,15% off when you spend £20 before 21:00,,3,30-45,37.5,,0,1.5,70,3.65,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Pizzeria Luigi,12012,121543,Glasgow,FirstLine373 Sauchiehall Street,G2 3HU,55.865738,,ItalianItalian Pizza,25% off your order today,,2.5,25-40,32.5,,0,0.7,17,4.25,4/25/2022 1:01,
G1 4DA,Glasgow,55.85776345,-4.255929794,Pizza Club,12013,3333,Glasgow,FirstLine66 Woodlands Road,G3 6HA,55.868675,,ItalianPizzaHalalCollect stamps,10% off when you spend £15,,3,35-50,42.5,,8.5,1,426,4.04,4/25/2022 1:01,
